,y,U_0,U_1,U_2,U_mag,U_mag_mm_per_s,y_um,Relative Error
356,2.13427e-05,0.00122377,-2.431e-11,1.26735e-27,0.0012237700000000001,1.22377,21.3427,0.0019489960173332637
357,2.15431e-05,0.00121898,-2.13409e-11,1.19132e-27,0.0012189800000000002,1.2189800000000002,21.5431,0.001704603622666519
358,2.17435e-05,0.00121418,-1.83717e-11,1.11528e-27,0.0012141800000000003,1.2141800000000003,21.7435,0.0014347497666665394
359,2.19439e-05,0.00120939,-1.54026e-11,1.0392499999999999e-27,0.0012093900000000003,1.2093900000000002,21.9439,0.0011261011160000518
360,2.21443e-05,0.00120459,-1.24335e-11,9.63222e-28,0.00120459,1.20459,22.1443,0.000791991004000181
361,2.23447e-05,0.00119979,-9.46433e-12,8.87191e-28,0.00119979,1.1997900000000001,22.3447,0.0004257527639997723
362,2.25451e-05,0.00119472,-7.78568e-12,8.19464e-28,0.00119472,1.19472,22.545099999999998,0.00020738639600000516
363,2.27455e-05,0.00118875,-1.03378e-11,7.789570000000001e-28,0.00118875,1.18875,22.7455,0.0005568919000000783
364,2.29459e-05,0.00118277,-1.28898e-11,7.38451e-28,0.00118277,1.18277,22.9459,0.00088093594266662
365,2.31463e-05,0.0011768,-1.54419e-11,6.97944e-28,0.0011768,1.1768,23.1463,0.001166185190666802
366,2.33467e-05,0.00117082,-1.7994e-11,6.57438e-28,0.0011708200000000002,1.1708200000000002,23.346700000000002,0.0014259729773331564
367,2.35471e-05,0.00116485,-2.0546e-11,6.16931e-28,0.0011648500000000003,1.1648500000000002,23.5471,0.001646965969333151
